GameID,Event,Site,Date,UTC_Time,TimeControl,Result,Termination,Variant,White,Black,WhiteElo,BlackElo,ECO,Opening,TotalMoves,NumCaptures,NumChecks,Promotions,WhiteCastled,BlackCastled,FinalMaterial
6935,Live Chess,Chess.com,2022.12.29,15:59:17,600,1-0,alekscottz won by checkmate,,alekscottz,patildip,758,723,A10,,49,11,5,0,True,True,KBNNPPPPPR vs KBNNPPPPPPR
6936,Live Chess,Chess.com,2022.12.29,15:49:41,600,1-0,Akanc won by checkmate,,Akanc,alekscottz,740,750,B23,,59,19,7,0,False,False,KNPPPPPQR vs KPPQ
6937,Live Chess,Chess.com,2022.12.29,15:20:59,600,0-1,Tuanhami won by resignation,,alekscottz,Tuanhami,759,764,A10,,106,28,7,1,True,True,KP vs KQ
6938,Live Chess,Chess.com,2022.12.29,15:01:55,600,1-0,undercutter32 won by checkmate,,undercutter32,alekscottz,806,767,B20,,135,23,26,2,True,True,KBPPQ vs KPPQ
6939,Live Chess,Chess.com,2022.12.29,14:56:36,600,1-0,alekscottz won by resignation,,alekscottz,Mohamed_Abdelhak,774,772,A11,,25,8,1,0,False,False,KBBNNPPPPPRR vs KBBNNPPPPPRR
6940,Live Chess,Chess.com,2022.12.29,14:46:05,600,1-0,alekscottz won by resignation,,alekscottz,phxman80,766,754,A21,,38,8,3,0,False,True,KBNPPPPPPPQRR vs KBPPPPPPQRR
6941,Live Chess,Chess.com,2022.12.29,06:26:32,600,1-0,alekscottz won by resignation,,alekscottz,Bokera11,758,733,A47,,111,21,26,0,True,False,KBPPQRR vs KPPP
6942,Live Chess,Chess.com,2022.12.29,06:17:39,600,1-0,1gracar1 won by resignation,,1gracar1,alekscottz,804,750,D02,,29,10,2,0,False,False,KBPPPPPPPQRR vs KBNPPPPPRR
6943,Live Chess,Chess.com,2022.12.29,06:16:59,600,1-0,gikksvv won by checkmate,,gikksvv,alekscottz,765,757,B20,,7,1,1,0,False,False,KBBNNPPPPPPPPQRR vs KBBNNPPPPPPPQRR
6944,Live Chess,Chess.com,2022.12.29,06:10:58,600,0-1,alekscottz won by resignation,,raulogaz1,alekscottz,727,765,B21,,32,6,3,0,True,True,KBBNPPPPPPRR vs KBBNPPPPPPPQRR
6945,Live Chess,Chess.com,2022.12.29,05:52:17,600,1-0,alekscottz won by resignation,,alekscottz,jpark356,758,763,D02,,22,4,0,0,True,False,KBBNPPPPPPPQRR vs KBNPPPPPPPPQRR
6946,Live Chess,Chess.com,2022.12.29,05:48:02,600,0-1,alekscottz won by resignation,,bluepickle27,alekscottz,790,750,B23,,38,10,4,0,False,True,KNPPPPPPQRR vs KBNPPPPPQRR
6947,Live Chess,Chess.com,2022.12.29,05:31:55,600,1-0,alekscottz won - game abandoned,,alekscottz,NutzDeep07,741,712,D02,,61,15,5,0,True,True,KNPPPPPPRR vs KPPPPPR
6948,Live Chess,Chess.com,2022.12.29,03:43:24,600,1/2-1/2,Game drawn by stalemate,,alekscottz,Dhooooooooooo,733,704,A20,,128,29,13,0,False,True,K vs KP
6949,Live Chess,Chess.com,2022.12.29,03:37:14,600,0-1,alekscottz won - game abandoned,,Ubaidra,alekscottz,737,734,B20,,52,14,5,0,True,False,KPPPPPPR vs KBPPPPPPPR
6950,Live Chess,Chess.com,2022.12.29,03:18:53,600,0-1,alekscottz won by resignation,,veronicaferri,alekscottz,698,726,B20,,84,24,8,2,True,True,KP vs KPPPPQ
6951,Live Chess,Chess.com,2022.12.28,15:23:46,600,0-1,Clearallmoves won - game abandoned,,alekscottz,Clearallmoves,718,772,A25,,58,15,2,0,True,True,KPPPPPPQ vs KPPPPPPQR
6952,Live Chess,Chess.com,2022.12.28,15:08:41,600,1-0,alekscottz won by resignation,,alekscottz,billythebartlett,725,694,A22,,69,22,3,0,True,True,KPPQR vs KPPPP
6953,Live Chess,Chess.com,2022.12.28,03:34:58,600,1-0,Yandelitoo won - game abandoned,,Yandelitoo,alekscottz,745,717,A43,,23,5,2,0,False,False,KBBNNPPPPPPPQRR vs KBNNPPPPPQRR
6954,Live Chess,Chess.com,2022.12.28,03:05:46,600,1-0,om7852 won by resignation,,om7852,alekscottz,713,725,B21,,13,3,1,0,False,False,KBBNNPPPPPPPQRR vs KBBNNPPPPPPPRR
6955,Live Chess,Chess.com,2022.12.28,02:55:18,600,1-0,Orpheus32 won by resignation,,Orpheus32,alekscottz,760,734,B21,,125,28,11,3,True,True,KQQ vs K
6956,Live Chess,Chess.com,2022.12.28,02:34:09,600,0-1,Marcelinoweakasf won on time,,alekscottz,Marcelinoweakasf,742,758,A22,,106,22,8,1,True,True,KPPPQ vs KPPPR
6957,Live Chess,Chess.com,2022.12.28,01:50:26,600,0-1,Jonasuii won - game abandoned,,alekscottz,Jonasuii,750,738,A25,,44,13,4,0,True,True,KPPPPPR vs KBNPPPPPPPQR
6958,Live Chess,Chess.com,2022.12.28,00:54:18,600,1-0,alekscottz won by checkmate,,alekscottz,Zefanscof,759,777,D10,,31,4,1,0,True,False,KBBNPPPPPPPPQRR vs KBNPPPPPPPQRR
6959,Live Chess,Chess.com,2022.12.28,00:38:22,600,0-1,abdullahrwaraich won - game abandoned,,alekscottz,abdullahrwaraich,750,794,A20,,72,20,3,0,True,True,KNPPPP vs KNPPPQ
6960,Live Chess,Chess.com,2022.12.28,00:27:11,600,1-0,uninapoli won by checkmate,,uninapoli,alekscottz,777,757,A80,,73,16,6,0,False,True,KBPPPQR vs KBNPPPPPQ
6961,Live Chess,Chess.com,2022.12.28,00:18:12,600,1-0,osto9 won by resignation,,osto9,alekscottz,748,765,A40,,75,18,10,0,False,False,KNPPPPRR vs KPPPPR
6962,Live Chess,Chess.com,2022.12.28,00:09:11,600,0-1,fvt7 won by checkmate,,alekscottz,fvt7,774,759,A21,,56,13,13,0,False,False,KNPPQ vs KBNNPPPPPPPQRR
6963,Live Chess,Chess.com,2022.12.28,00:00:54,600,0-1,VINDICATOR12 won by checkmate,,alekscottz,VINDICATOR12,783,755,E60,,62,14,5,0,True,True,KNPPPPPR vs KPPPPPPPQR
6964,Live Chess,Chess.com,2022.12.27,23:58:21,600,1-0,alekscottz won by resignation,,alekscottz,jj22KN77,792,819,D30,,18,6,3,0,False,False,KBNPPPPPPPQRR vs KBNNPPPPPPQRR
6965,Live Chess,Chess.com,2022.12.27,22:45:09,600,0-1,alekscottz won by resignation,,Tahmid_Hossain_Khan,alekscottz,736,783,B20,,58,16,5,0,True,False,KPPPPPPQ vs KNPPPPPQ
6966,Live Chess,Chess.com,2022.12.27,22:24:17,600,0-1,alekscottz won by checkmate,,scartak,alekscottz,784,775,B30,,52,14,2,0,True,False,KBBPPPPPRR vs KBBPPPPR
6967,Live Chess,Chess.com,2022.12.27,22:18:06,600,1-0,Cerqueira93 won by resignation,,Cerqueira93,alekscottz,813,766,A00,,57,22,3,0,False,True,KBPPPPR vs KPP
6968,Live Chess,Chess.com,2022.12.27,19:33:40,600,0-1,aleceden won by checkmate,,alekscottz,aleceden,773,825,A34,,72,16,9,0,True,True,KPPPPPPR vs KBPPPPPQ
6969,Live Chess,Chess.com,2022.12.27,19:08:00,600,0-1,alekscottz won on time,,adewarawiri,alekscottz,759,780,A80,,70,17,14,0,True,False,KPPPPPQRR vs KBBPPR
6970,Live Chess,Chess.com,2022.12.27,18:55:52,600,0-1,dksgnsxo won by checkmate,,alekscottz,dksgnsxo,772,742,A20,,54,16,13,0,False,False,KPPPPQRR vs KBBNPPQR
6971,Live Chess,Chess.com,2022.12.27,18:31:12,600,1/2-1/2,Game drawn by stalemate,,Aalst,alekscottz,779,781,A00,,138,28,18,0,False,True,K vs KNR
6972,Live Chess,Chess.com,2022.12.27,18:28:59,600,1-0,ji9ar won by checkmate,,ji9ar,alekscottz,837,781,B20,,15,6,1,0,False,False,KBBNPPPPPPQRR vs KBNNPPPPPPQRR
6973,Live Chess,Chess.com,2022.12.27,17:54:31,600,1-0,alekscottz won by resignation,,alekscottz,thailandmatt,788,781,A22,,81,22,10,0,True,True,KBNPPPR vs KPR
6974,Live Chess,Chess.com,2022.12.26,03:38:00,600,1-0,alekscottz won by checkmate,,alekscottz,don150776,780,753,A21,,35,8,2,0,False,True,KBNNPPPPPPQR vs KBBNPPPPPPRR
6975,Live Chess,Chess.com,2022.12.26,03:15:52,600,0-1,alengalvan won by checkmate,,alekscottz,alengalvan,772,808,D20,,56,13,6,0,True,False,KNPPPPPQ vs KPPPPPPPQRR
6976,Live Chess,Chess.com,2022.12.26,03:12:05,600,1-0,alekscottz won by resignation,,alekscottz,louimokaied,780,811,A10,,23,5,0,0,False,True,KBBNNPPPPPPPQRR vs KBBNPPPPPQRR
6977,Live Chess,Chess.com,2022.12.25,16:50:52,600,1-0,HaseebHayyat won by resignation,,HaseebHayyat,alekscottz,777,771,B33,,65,25,2,1,True,True,KPPPQR vs K
6978,Live Chess,Chess.com,2022.12.25,16:37:48,600,1-0,Boomerangatang won by checkmate,,Boomerangatang,alekscottz,825,779,B30,,75,20,13,1,True,True,KNPPPPQR vs KPPP
6979,Live Chess,Chess.com,2022.12.25,16:32:45,600,0-1,alekscottz won by resignation,,MarkusDonato,alekscottz,766,786,B27,,30,8,0,0,False,False,KBNPPPPPPPR vs KBPPPPPPPPQRR
6980,Live Chess,Chess.com,2022.12.25,16:17:41,600,1-0,sajjadmog won by resignation,,sajjadmog,alekscottz,824,778,A40,,29,4,2,0,False,False,KBBNPPPPPPPQRR vs KBBNPPPPPPPPRR
6981,Live Chess,Chess.com,2022.12.25,16:16:29,600,0-1,Madhan003 won by resignation,,alekscottz,Madhan003,785,795,A10,,14,6,2,0,False,False,KBBNNPPPPPPR vs KBBNNPPPPPPPRR
6982,Live Chess,Chess.com,2022.12.25,16:12:59,600,1-0,PENTILN won by checkmate,,PENTILN,alekscottz,838,793,A00,,29,7,3,0,False,True,KBBNPPPPPPQR vs KBNPPPPPPPQRR
6983,Live Chess,Chess.com,2022.12.25,15:51:39,600,1-0,alekscottz won by checkmate,,alekscottz,charieiscoming,800,810,A34,,157,28,19,2,False,True,KQR vs K
6984,Live Chess,Chess.com,2022.12.25,15:37:39,600,1-0,sitnight won by resignation,,sitnight,alekscottz,825,791,B12,,62,15,7,0,True,True,KBNPPPPPQR vs KBPPPPP
6985,Live Chess,Chess.com,2022.12.25,15:33:15,600,0-1,alekscottz won by resignation,,Stuartdbest,alekscottz,821,799,B20,,14,1,0,0,False,False,KBBNNPPPPPPPPQRR vs KBBNNPPPPPPPQRR
6986,Live Chess,Chess.com,2022.12.25,13:55:09,600,0-1,REZFFF won - game abandoned,,alekscottz,REZFFF,790,804,A10,,58,19,2,0,True,True,KPPPPR vs KNPPPRR
6987,Live Chess,Chess.com,2022.12.25,13:46:08,600,0-1,El_Rapko won by resignation,,alekscottz,El_Rapko,798,842,A25,,56,20,4,0,False,True,KNPPP vs KPPPPQR
6988,Live Chess,Chess.com,2022.12.25,13:41:11,600,0-1,LYDIA_kefalonia won by resignation,,alekscottz,LYDIA_kefalonia,805,844,A21,,46,10,0,0,True,True,KBBPPPPPQR vs KBPPPPPPPQRR
6989,Live Chess,Chess.com,2022.12.25,13:40:26,600,0-1,francr22 won by checkmate,,alekscottz,francr22,812,873,A21,,10,1,1,0,False,False,KBBNNPPPPPPPQRR vs KBBNNPPPPPPPPQRR
6990,Live Chess,Chess.com,2022.12.25,13:10:54,600,0-1,alekscottz won by checkmate,,Mehrzad_128,alekscottz,826,819,A00,,44,7,3,0,True,True,KPPPPPPPPQRR vs KBPPPPPPPPQRR
6991,Live Chess,Chess.com,2022.12.25,03:53:38,600,1-0,ghany990 won by checkmate,,ghany990,alekscottz,831,810,A00,,75,16,14,0,True,True,KBBPPPQRR vs KBPPPPR
6992,Live Chess,Chess.com,2022.12.25,02:53:27,600,1/2-1/2,Game drawn by stalemate,,alekscottz,MonhstaMike,818,774,A11,,146,27,13,0,True,True,K vs KPPR
6993,Live Chess,Chess.com,2022.12.25,02:39:18,600,0-1,alekscottz won by checkmate,,Dream_Gambit,alekscottz,842,819,B23,,34,5,3,0,True,True,KBNPPPPPPPPRR vs KBBPPPPPPPPQRR
6994,Live Chess,Chess.com,2022.12.25,02:35:06,600,1-0,alekscottz won by resignation,,alekscottz,PreparedCat,810,777,A22,,39,15,1,0,True,True,KPPPPPPPQR vs KPPPPPQ
6995,Live Chess,Chess.com,2022.12.25,02:29:19,600,0-1,PerplexedGibbon33 won by resignation,,alekscottz,PerplexedGibbon33,802,789,A34,,46,11,4,0,True,True,KNPPPPPPR vs KNPPPPPPPQRR
6996,Live Chess,Chess.com,2022.12.25,02:26:30,600,1-0,mvuljak won by resignation,,mvuljak,alekscottz,850,811,B00,,23,5,2,1,False,False,KBNNPPPPPPPQRR vs KBBNNPPPPPPRR
6997,Live Chess,Chess.com,2022.12.25,02:16:19,600,0-1,Kameltreiberinho won by checkmate,,alekscottz,Kameltreiberinho,818,801,A21,,48,13,2,0,True,True,KPPPPPPQR vs KBPPPPPPQR
6998,Live Chess,Chess.com,2022.12.25,00:09:38,600,0-1,agudelos won by resignation,,alekscottz,agudelos,827,828,A21,,54,17,2,0,False,True,KPPPPPP vs KNNPPPPR
6999,Live Chess,Chess.com,2022.12.24,23:57:20,600,0-1,alekscottz won by resignation,,JakeChapman32,alekscottz,817,835,B27,,68,18,6,0,True,True,KNPPPPP vs KBPPPPR
7000,Live Chess,Chess.com,2022.12.24,23:37:54,600,0-1,alekscottz won by resignation,,Krecs0,alekscottz,812,827,B27,,40,10,3,0,True,False,KNPPPPPPR vs KBBNPPPPPPPRR
7001,Live Chess,Chess.com,2022.12.24,23:13:29,600,1-0,alekscottz won by resignation,,alekscottz,Joepern,819,826,A10,,49,17,5,0,True,True,KBNNPPPRR vs KPPPRR
7002,Live Chess,Chess.com,2022.12.24,21:56:21,600,0-1,alekscottz won by checkmate,,saraclair,alekscottz,766,810,B20,,58,22,3,0,True,True,KNPP vs KPPQRR
7003,Live Chess,Chess.com,2022.12.24,21:36:47,600,0-1,Chucks_Chess won by resignation,,alekscottz,Chucks_Chess,803,859,A21,,48,18,2,0,True,True,KPPPR vs KBNPPPPPQ
7004,Live Chess,Chess.com,2022.12.24,21:28:13,600,1-0,TimFleck2004 won by checkmate,,TimFleck2004,alekscottz,868,810,D00,,35,8,7,0,True,True,KBNPPPPPPPQRR vs KBBNPPPPPQR
7005,Live Chess,Chess.com,2022.12.24,21:20:56,600,0-1,1meldmaster won by checkmate,,alekscottz,1meldmaster,817,809,A21,,44,12,4,0,True,True,KPPPPPPQRR vs KBPPPPPPQR
7006,Live Chess,Chess.com,2022.12.24,20:28:24,600,1-0,ahoff1123 won by resignation,,ahoff1123,alekscottz,799,826,B23,,55,17,11,0,False,True,KNPPPPPQRR vs KBPPP
7007,Live Chess,Chess.com,2022.12.24,19:52:22,600,1-0,alekscottz won on time,,alekscottz,Ch3ssgod1,835,573,A34,,71,19,6,0,True,False,KPPPPQ vs KBNPPPR
7008,Live Chess,Chess.com,2022.12.24,19:47:07,600,0-1,alekscottz won by resignation,,Ch3ssgod1,alekscottz,636,830,D00,,24,3,0,0,True,True,KBBNPPPPPPPPRR vs KBBNPPPPPPPPQRR
7009,Live Chess,Chess.com,2022.12.24,18:45:41,600,0-1,flojolo won by resignation,,alekscottz,flojolo,822,754,A40,,101,27,11,1,True,True,K vs KNQR
7010,Live Chess,Chess.com,2022.12.24,18:32:57,600,0-1,alekscottz won by resignation,,Dipesh695,alekscottz,742,832,B20,,48,16,1,0,False,False,KNNPPPP vs KBPPPPQRR
7011,Live Chess,Chess.com,2022.12.24,18:25:24,600,1-0,jdjwjxjwjxi won by resignation,,jdjwjxjwjxi,alekscottz,831,826,D07,,47,19,4,0,False,True,KNPPPPR vs KPPPPP
7012,Live Chess,Chess.com,2022.12.24,17:55:29,600,1-0,alekscottz won by resignation,,alekscottz,RuinedKing123,834,778,A25,,39,10,4,0,False,False,KBNNPPPPPPQR vs KBNPPPPPQR
7013,Live Chess,Chess.com,2022.12.24,07:21:24,600,0-1,alekscottz won - game abandoned,,varinderyaduvanshi,alekscottz,723,827,A01,,40,10,1,0,False,True,KNNPPPPPPPQRR vs KBPPPPPQR
7014,Live Chess,Chess.com,2022.12.24,07:04:23,600,1-0,ArsLupin99 won by checkmate,,ArsLupin99,alekscottz,855,820,B20,,155,27,15,3,True,True,KBQQ vs K
7015,Live Chess,Chess.com,2022.12.24,05:27:34,600,0-1,alekscottz won by checkmate,,mainguyennhatnguyen,alekscottz,778,828,B30,,152,29,15,1,True,True,K vs KR
7016,Live Chess,Chess.com,2022.12.24,05:22:05,600,1-0,alekscottz won - game abandoned,,alekscottz,shrbchs,821,868,D06,,9,2,0,0,False,False,KBBNNPPPPPPPQRR vs KBBNNPPPPPPPQRR
7017,Live Chess,Chess.com,2022.12.24,04:54:37,600,0-1,rajpootsanjay1228 won by checkmate,,alekscottz,rajpootsanjay1228,811,816,A21,,96,22,10,1,True,True,KPP vs KBBPPQR
7018,Live Chess,Chess.com,2022.12.24,04:45:51,600,0-1,alekscottz won - game abandoned,,jibbe100,alekscottz,751,819,A80,,38,9,0,0,True,True,KBNPPPPPPPQ vs KBPPPPPPPQRR
7019,Live Chess,Chess.com,2022.12.24,04:40:31,600,1/2-1/2,Game drawn by repetition,,alekscottz,Mand1982,812,908,A21,,38,6,0,0,True,False,KBBNPPPPPPQRR vs KBNNPPPPPPQRR
7020,Live Chess,Chess.com,2022.12.24,04:39:07,600,1-0,alekscottz won by resignation,,alekscottz,AnalSauce200,810,715,A10,,7,3,0,0,False,False,KBBNNPPPPPPPQRR vs KBBNNPPPPPPPRR
7021,Live Chess,Chess.com,2022.12.24,04:24:40,600,0-1,alekscottz won by checkmate,,olddebadan,alekscottz,782,802,B20,,66,14,5,0,True,True,KBPPPPPQR vs KBPPPPQRR
7022,Live Chess,Chess.com,2022.12.24,04:23:59,600,1-0,alekscottz won by resignation,,alekscottz,QueenCynder,794,688,A10,,11,2,1,0,False,False,KBBNNPPPPPPPPQRR vs KBBNPPPPPPPQRR
7023,Live Chess,Chess.com,2022.12.24,04:05:39,600,0-1,jarang_turu won by resignation,,alekscottz,jarang_turu,788,855,A11,,82,22,7,0,True,True,KPP vs KPPPPRR
7024,Live Chess,Chess.com,2022.12.24,03:19:51,600,1/2-1/2,Game drawn by stalemate,,0404ABRAHAMM,alekscottz,870,795,A00,,118,26,10,2,False,False,K vs KBPQQ
7025,Live Chess,Chess.com,2022.12.24,03:01:11,600,1-0,alekscottz won by checkmate,,alekscottz,AMIRHOMIE,793,756,A16,,59,15,5,0,False,False,KBNPPPPPPQR vs KBNPPP
7026,Live Chess,Chess.com,2022.12.24,02:42:58,600,0-1,alekscottz won by checkmate,,Kirill1902,alekscottz,813,785,B20,,96,24,15,1,True,True,KNPP vs KPQR
7027,Live Chess,Chess.com,2022.12.24,02:31:49,600,1/2-1/2,Game drawn by stalemate,,skiinggod,alekscottz,759,776,D00,,70,21,8,1,False,False,KP vs KNNPPPPQR
7028,Live Chess,Chess.com,2022.12.24,01:00:14,600,0-1,drewbowsher won by checkmate,,alekscottz,drewbowsher,776,743,A25,,86,16,13,0,True,False,KBPPPPP vs KNPPPPQRR
7029,Live Chess,Chess.com,2022.12.24,00:54:36,600,1-0,alekscottz won by checkmate,,alekscottz,802sz,785,710,E00,,51,16,6,0,True,True,KBPPPPPPPQ vs KBPPPP
7030,Live Chess,Chess.com,2022.12.24,00:44:11,900+10,0-1,alekscottz won by resignation,,oliverJReid,alekscottz,674,777,B22,,78,23,6,1,True,False,KPP vs KPPQRR
7031,Live Chess,Chess.com,2022.12.24,00:23:10,900+10,0-1,ChessG0d9 won by checkmate,,alekscottz,ChessG0d9,769,964,D04,,70,18,9,0,True,True,KBNPPR vs KBPPPPQR
7032,Live Chess,Chess.com,2022.12.23,23:48:31,600,0-1,alex23571111 won by checkmate,,alekscottz,alex23571111,777,796,A10,,56,15,4,0,True,False,KPPPPPPPR vs KNPPPPPR
7033,Live Chess,Chess.com,2022.12.23,23:33:59,600,1/2-1/2,Game drawn by stalemate,,J-sac,alekscottz,775,785,B23,,122,27,12,2,True,False,KP vs KQQ
7034,Live Chess,Chess.com,2022.12.23,23:32:16,600,1-0,alekscottz won by resignation,,alekscottz,crysty015,785,754,A25,,12,0,0,0,False,False,KBBNNPPPPPPPPQRR vs KBBNNPPPPPPPPQRR
7035,Live Chess,Chess.com,2022.12.23,23:19:26,600,0-1,alekscottz won by checkmate,,torre_h8,alekscottz,739,777,B23,,44,15,5,0,False,False,KBPPPPRR vs KBPPPPPPQ
7036,Live Chess,Chess.com,2022.12.23,19:36:11,600,1/2-1/2,Game drawn by stalemate,,alekscottz,SHOTEXA2007,769,738,A29,,116,29,17,0,True,False,K vs KQ
7037,Live Chess,Chess.com,2022.12.23,19:31:26,600,0-1,alekscottz won - game abandoned,,llllllin,alekscottz,660,770,B20,,12,2,0,0,False,False,KBBNNPPPPPPPQR vs KBBNNPPPPPPPPQRR
7038,Live Chess,Chess.com,2022.12.23,19:00:35,600,1/2-1/2,Game drawn by stalemate,,michael1238,alekscottz,688,764,D00,,143,29,14,1,True,True,KQ vs K
7039,Live Chess,Chess.com,2022.12.23,18:44:26,600,0-1,alekscottz won by checkmate,,Hunyor1616,alekscottz,619,766,B23,,66,18,6,1,True,True,KPPP vs KNPPPPPPQR
7040,Live Chess,Chess.com,2022.12.23,18:39:50,600,0-1,Mando3010 won by checkmate,,alekscottz,Mando3010,760,704,A13,,30,8,2,0,False,False,KBBPPPPPQRR vs KBNNPPPPPPQRR
7041,Live Chess,Chess.com,2022.12.23,18:28:10,600,0-1,alekscottz won by checkmate,,ragemuffen,alekscottz,739,770,B30,,44,15,4,0,False,False,KBBNPPPPQR vs KBBPPPR
7042,Live Chess,Chess.com,2022.12.23,18:18:28,600,0-1,alekscottz won - game abandoned,,Lalikonchik,alekscottz,793,762,D08,,50,18,8,0,False,False,KPPPPR vs KBPPPPPR
7043,Live Chess,Chess.com,2022.12.23,17:59:11,600,1-0,alekscottz won by checkmate,,alekscottz,ArcticUlt,753,669,A21,,121,26,17,0,False,False,KPPRR vs K
7044,Live Chess,Chess.com,2022.12.23,17:40:18,600,1/2-1/2,Game drawn by insufficient material,,alekscottz,UnGodemiche,747,702,D00,,129,29,13,2,True,True,K vs KB
7045,Live Chess,Chess.com,2022.12.23,17:23:25,600,0-1,GutiJebacina won by checkmate,,alekscottz,GutiJebacina,748,685,A28,,118,28,10,1,True,True,K vs KQR
7046,Live Chess,Chess.com,2022.12.23,17:07:01,600,1-0,playernoob124 won by checkmate,,playernoob124,alekscottz,809,758,B20,,123,26,10,1,False,True,KPPQR vs K
7047,Live Chess,Chess.com,2022.12.23,16:46:02,600,1/2-1/2,Game drawn by stalemate,,alekscottz,Owen0620,765,791,A41,,141,29,11,1,True,False,KQ vs K
7048,Live Chess,Chess.com,2022.12.23,16:38:48,600,0-1,alekscottz won - game abandoned,,omarelfarouk098,alekscottz,716,764,B07,,32,8,2,0,True,True,KBBNPPPPPPPR vs KBNNPPPPPQRR
7049,Live Chess,Chess.com,2022.12.23,16:20:37,600,1/2-1/2,Game drawn by stalemate,,samadams748382,alekscottz,785,757,B07,,132,28,17,1,True,False,K vs KQR
7050,Live Chess,Chess.com,2022.12.23,05:05:27,600,1-0,alekscottz won by checkmate,,alekscottz,sohanSensei,756,691,C45,,59,16,2,0,True,True,KBPPPPPRR vs KPPPPPR
7051,Live Chess,Chess.com,2022.12.23,04:54:26,600,0-1,alekscottz won by checkmate,,master3120,alekscottz,592,749,A00,,42,13,4,0,False,False,KPPPPPPR vs KBNPPPPPQRR
7052,Live Chess,Chess.com,2022.12.23,04:13:26,600,0-1,ducanhng1411 won by resignation,,alekscottz,ducanhng1411,740,712,D00,,45,15,3,0,True,False,KPPPPPPR vs KBNNPPPPR
7053,Live Chess,Chess.com,2022.12.23,04:00:35,600,0-1,alekscottz won by checkmate,,MrPhinothy,alekscottz,652,749,B01,,52,17,3,0,True,True,KPPPPPPQR vs KPPPPQ
7054,Live Chess,Chess.com,2022.12.23,03:43:30,600,1-0,alekscottz won on time,,alekscottz,WarrenPeace1,743,684,D00,,67,17,5,0,True,True,KPPPPPR vs KBPPPPRR
7055,Live Chess,Chess.com,2022.12.23,03:38:43,600,1-0,alekscottz won by resignation,,alekscottz,Offensive_queenUser,736,637,A10,,17,3,0,0,False,False,KBBNNPPPPPPPQRR vs KBNNPPPPPPPQRR
7056,Live Chess,Chess.com,2022.12.22,21:04:06,600,1-0,LM0708039 won by checkmate,,LM0708039,alekscottz,651,730,A01,,171,27,30,3,True,False,KQRR vs K
7057,Live Chess,Chess.com,2022.12.22,20:50:43,600,1-0,alekscottz won - game abandoned,,alekscottz,sebastiantsupukka,740,656,A10,,67,18,7,1,False,True,KNPPPPRR vs KPPPPP
7058,Live Chess,Chess.com,2022.12.22,20:40:49,600,1-0,ZmeY7sk won by checkmate,,ZmeY7sk,alekscottz,755,734,A00,,67,15,8,0,True,False,KPPPPPPQR vs KPPPPPPR
7059,Live Chess,Chess.com,2022.12.22,20:21:57,600,1-0,taibimohamed won by checkmate,,taibimohamed,alekscottz,754,742,B20,,149,28,23,1,True,True,KQR vs K
7060,Live Chess,Chess.com,2022.12.22,19:43:19,600,0-1,alekscottz won by checkmate,,Thomas_milton,alekscottz,594,752,A00,,84,23,10,0,False,True,KPP vs KPPPQR
7061,Live Chess,Chess.com,2022.12.22,19:35:00,600,1-0,alekscottz won by checkmate,,alekscottz,faze_hambger,743,721,A02,,77,22,11,0,True,False,KBPPQRR vs KPP
7062,Live Chess,Chess.com,2022.12.22,19:29:55,600,0-1,alekscottz won by resignation,,RonStew8686,alekscottz,669,735,B50,,26,7,2,0,True,False,KBBPPPPPPPRR vs KBNPPPPPPPQRR
7063,Live Chess,Chess.com,2022.12.22,19:24:02,600,1-0,mazenmohamdsoliman won by checkmate,,mazenmohamdsoliman,alekscottz,766,728,A43,,39,10,2,0,True,False,KBPPPPPPPQR vs KBNPPPPPPQR
7064,Live Chess,Chess.com,2022.12.22,19:05:38,600,1-0,alekscottz won on time,,alekscottz,dichesseumanjo,736,678,A34,,105,27,11,1,True,True,KPQ vs KB
7065,Live Chess,Chess.com,2022.12.22,18:53:26,600,0-1,cartesty won by resignation,,alekscottz,cartesty,729,747,A21,,52,16,4,0,False,True,KNPPPP vs KBNNPPPPRR
7066,Live Chess,Chess.com,2022.12.22,05:38:09,600,1-0,Davito17 won by resignation,,Davito17,alekscottz,774,738,A00,,59,14,2,0,True,False,KNPPPPPPRR vs KPPPPPPP
7067,Live Chess,Chess.com,2022.12.22,05:24:27,600,0-1,rowboat69 won by resignation,,alekscottz,rowboat69,745,775,A30,,70,16,8,1,False,False,KPPPPR vs KPPPPPQQRR
7068,Live Chess,Chess.com,2022.12.22,05:21:57,600,1-0,alekscottz won by resignation,,alekscottz,Acey143,753,809,A20,,13,0,0,0,False,False,KBBNNPPPPPPPPQRR vs KBBNNPPPPPPPPQRR
7069,Live Chess,Chess.com,2022.12.22,04:59:45,600,1/2-1/2,Game drawn by stalemate,,widbenfjekd1135,alekscottz,771,743,B30,,127,29,5,1,True,True,KQ vs K
7070,Live Chess,Chess.com,2022.12.21,19:48:24,600,1-0,vsspam won by resignation,,vsspam,alekscottz,951,742,B30,,79,17,3,0,True,True,KNPPPPPPPR vs KPPPP
7071,Live Chess,Chess.com,2022.12.21,19:32:26,600,0-1,MysticalPizza won by checkmate,,alekscottz,MysticalPizza,749,764,A13,,164,29,12,3,True,True,K vs KQ
7072,Live Chess,Chess.com,2022.12.21,19:28:01,600,1-0,alekscottz won by resignation,,alekscottz,valdezers77,757,752,A21,,21,4,0,0,True,False,KBNNPPPPPPPPQRR vs KBBNNPPPPPPQR
